,PCT,CRIME,2012,2013,2014,2015,2016,2017,2018
1373,79,HARASSMENT 2                          ,1014.0,988,1012,881,968,1001,1196
1374,79,OFFENSES AGAINST THE PERSON (7)      ,19.0,28,15,18,18,39,17
1375,79,GRAND LARCENY                         ,468.0,482,446,456,479,521,484
1376,79,CRIMINAL TRESPASS,291.0,258,193,185,133,176,162
1377,79,MISDEMEANOR DANGEROUS WEAPONS (5)               ,101.0,75,62,31,27,39,24
1378,79,PETIT LARCENY                         ,964.0,1142,1152,1089,1117,1041,1114
1379,79,ASSAULT 3 AND RELATED OFFENSES        ,1178.0,1049,989,683,692,656,638
1380,79,INTOXICATED & IMPAIRED DRIVING              ,77.0,89,82,49,55,43,40
1381,79,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,716.0,633,619,575,628,567,601
1382,79,VEHICLE AND TRAFFIC LAWS              ,75.0,80,76,81,77,82,98
1383,79,UNAUTHORIZED USE OF A VEHICLE           ,21.0,15,14,20,16,16,16
1384,81,MURDER & NON NEGL. MANSLAUGHTER                                ,16.0,6,7,5,10,8,10
1385,81,RAPE                                  ,21.0,17,29,12,20,22,15
1386,81,ROBBERY                               ,352.0,338,318,334,235,214,234
1387,81,BURGLARY                              ,335.0,252,310,247,233,178,218
1388,81,GRAND LARCENY OF MOTOR VEHICLE                                  ,96.0,79,115,78,60,55,48
1389,81,CRIMINAL TRESPASS,183.0,190,155,77,117,140,73
1390,81,OFFENSES AGAINST THE PERSON (7)      ,24.0,21,14,9,16,11,17
1391,81,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,28.0,14,20,5,9,13,12
1392,81,ADMINISTRATIVE CODE (6)            ,24.0,47,27,35,22,9,18
1393,81,FRAUDS (3)                    ,41.0,36,60,27,35,28,21
1394,81,AGGRAVATED HARASSMENT 2               ,366.0,340,261,241,248,209,218
1395,81,FELONY ASSAULT                        ,317.0,370,327,332,299,282,274
1396,81,UNAUTHORIZED USE OF A VEHICLE           ,12.0,14,12,13,12,14,7
1397,81,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),157.0,155,80,56,41,40,20
1398,81,VEHICLE AND TRAFFIC LAWS              ,57.0,62,67,55,55,47,67
1399,81,OTHER MISDEMEANORS (8),895.0,854,683,957,694,500,340
1400,81,FELONY POSSESSION STOLEN PROPERTY            ,10.0,14,32,5,6,24,8
1401,81,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,80.0,86,83,105,104,87,84
1402,81,ARSON                                 ,20.0,18,24,26,9,11,10
1403,81,FELONY SEX CRIMES (3),30.0,16,16,13,10,13,18
1404,81,FELONY DANGEROUS WEAPONS (2)        ,148.0,121,125,101,103,78,68
1405,81,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,67.0,70,78,110,107,113,95
1406,81,OTHER FELONIES (4),271.0,304,277,252,234,224,204
1407,81,MISDEMEANOR DANGEROUS DRUGS  (1),1043.0,835,729,428,426,290,185
1408,81,MISDEMEANOR DANGEROUS WEAPONS (5)               ,55.0,66,32,36,30,13,12
1409,81,PETIT LARCENY                         ,750.0,696,669,686,692,688,708
1410,81,ASSAULT 3 AND RELATED OFFENSES        ,880.0,894,765,467,494,444,423
1411,81,INTOXICATED & IMPAIRED DRIVING              ,117.0,88,88,42,61,51,13
1412,81,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,481.0,435,462,479,437,470,502
1413,81,MISDEMEANOR SEX CRIMES (4),57.0,61,59,44,60,61,64
1414,81,OTHER VIOLATIONS (1),55.0,45,33,37,39,35,17
1415,81,HARASSMENT 2                          ,881.0,918,906,896,774,792,880
1416,83,GRAND LARCENY                         ,430.0,553,482,426,487,466,471
1417,83,MURDER & NON NEGL. MANSLAUGHTER                                ,9.0,7,9,7,4,4,8
1418,83,OTHER FELONIES (4),287.0,294,228,214,229,206,178
1419,83,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,147.0,151,174,181,160,158,131
1420,83,FELONY ASSAULT                        ,383.0,373,308,279,311,301,297
1421,83,BURGLARY                              ,520.0,397,496,472,323,334,303
1422,83,ARSON                                 ,20.0,15,15,13,8,7,10
1423,83,OTHER VIOLATIONS (1),43.0,36,22,19,18,9,5
1424,83,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,128.0,126,93,102,83,126,139
1425,83,FELONY POSSESSION STOLEN PROPERTY            ,5.0,10,16,10,8,10,20
1426,83,FELONY DANGEROUS WEAPONS (2)        ,56.0,68,48,63,75,71,55
1427,83,FELONY DANGEROUS DRUGS  (1),395.0,405,370,294,256,224,207
1428,83,HARASSMENT 2                          ,730.0,791,802,689,947,938,1022
1429,83,MISDEMEANOR SEX CRIMES (4),97.0,63,81,72,74,73,81
1430,83,OTHER MISDEMEANORS (8),531.0,608,542,676,476,330,265
1431,83,AGGRAVATED HARASSMENT 2               ,328.0,287,197,298,249,225,197
1432,83,FRAUDS (3)                    ,62.0,68,44,35,23,29,56
1433,83,ADMINISTRATIVE CODE (6)            ,19.0,29,23,18,22,13,22
1434,83,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),105.0,78,90,80,70,78,83
1435,83,OFFENSES AGAINST THE PERSON (7)      ,22.0,20,17,12,12,16,8
1436,83,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,45.0,33,27,13,13,42,14
1437,83,UNAUTHORIZED USE OF A VEHICLE           ,15.0,12,12,14,12,12,15
1438,83,CRIMINAL TRESPASS,213.0,145,128,117,110,81,129
1439,83,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,556.0,521,489,568,639,726,751
1440,83,VEHICLE AND TRAFFIC LAWS              ,78.0,76,77,98,81,101,91
1441,83,INTOXICATED & IMPAIRED DRIVING              ,122.0,111,108,43,50,48,49
1442,83,RAPE                                  ,40.0,29,24,33,29,28,24
1443,83,ASSAULT 3 AND RELATED OFFENSES        ,1053.0,976,879,679,711,664,672
1444,83,PETIT LARCENY                         ,776.0,965,1055,903,980,1094,1125
1445,83,MISDEMEANOR DANGEROUS WEAPONS (5)               ,73.0,51,39,42,27,25,12
1446,83,MISDEMEANOR DANGEROUS DRUGS  (1),1723.0,1152,896,523,497,399,273
1447,83,ROBBERY                               ,473.0,392,343,330,337,277,265
1448,84,OTHER MISDEMEANORS (8),720.0,754,962,896,946,750,457
1449,84,MISDEMEANOR DANGEROUS DRUGS  (1),236.0,169,165,99,122,112,55
1450,84,FELONY POSSESSION STOLEN PROPERTY            ,10.0,4,17,10,10,7,6
1451,84,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,73.0,103,111,129,104,177,162
1452,84,FELONY SEX CRIMES (3),9.0,6,5,6,7,13,11
1453,84,FELONY DANGEROUS DRUGS  (1),89.0,93,66,106,66,77,87
1454,84,FELONY DANGEROUS WEAPONS (2)        ,24.0,37,25,21,15,30,38
1455,84,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,42.0,50,82,81,93,112,108
1456,84,OTHER FELONIES (4),137.0,163,154,155,153,147,128
1457,84,MISDEMEANOR DANGEROUS WEAPONS (5)               ,28.0,41,34,30,30,27,35
1458,84,AGGRAVATED HARASSMENT 2               ,275.0,213,133,110,117,150,144
1459,84,BURGLARY                              ,141.0,101,115,92,80,117,126
1460,84,ADMINISTRATIVE CODE (6)            ,1.0,0,0,2,1,3,3
1461,84,VEHICLE AND TRAFFIC LAWS              ,41.0,40,51,68,71,42,54
1462,84,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,330.0,320,254,313,280,262,283
1463,84,CRIMINAL TRESPASS,106.0,49,61,48,46,74,58
1464,84,UNAUTHORIZED USE OF A VEHICLE           ,6.0,20,14,9,16,25,14
1465,84,OFFENSES AGAINST THE PERSON (7)      ,18.0,8,11,22,35,37,21
1466,84,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),133.0,134,93,73,77,76,96
1467,84,PETIT LARCENY                         ,1262.0,1418,1456,1448,1624,1566,1472
1468,84,FRAUDS (3)                    ,59.0,41,46,26,61,35,32
1469,84,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,68.0,69,31,27,29,18,11
1470,84,INTOXICATED & IMPAIRED DRIVING              ,57.0,69,61,34,52,60,44
1471,84,GRAND LARCENY OF MOTOR VEHICLE                                  ,23.0,38,42,51,34,29,31
1472,84,GRAND LARCENY                         ,552.0,653,604,684,593,649,650
1473,84,MISDEMEANOR SEX CRIMES (4),41.0,32,33,45,57,59,58
1474,84,FELONY ASSAULT                        ,133.0,121,128,134,121,146,177
1475,84,ROBBERY                               ,181.0,156,142,121,127,127,147
1476,84,RAPE                                  ,5.0,4,6,10,4,7,18
1477,84,MURDER & NON NEGL. MANSLAUGHTER                                ,3.0,1,1,2,3,4,2
1478,84,OTHER VIOLATIONS (1),33.0,35,34,24,35,25,15
1479,84,ASSAULT 3 AND RELATED OFFENSES        ,452.0,394,345,308,342,381,416
1480,88,OTHER VIOLATIONS (1),42.0,35,27,25,35,14,9
1481,88,HARASSMENT 2                          ,567.0,526,559,516,466,514,606
1482,88,FELONY POSSESSION STOLEN PROPERTY            ,3.0,4,17,3,7,4,2
1483,88,CRIMINAL TRESPASS,123.0,131,139,126,128,92,73
1484,88,FELONY SEX CRIMES (3),9.0,3,9,7,7,10,6
1485,88,GRAND LARCENY OF MOTOR VEHICLE                                  ,82.0,82,100,87,57,42,48
1486,88,GRAND LARCENY                         ,449.0,433,410,370,378,328,402
1487,88,BURGLARY                              ,209.0,146,182,122,112,144,101
1488,88,FELONY ASSAULT                        ,206.0,197,170,180,179,148,181
1489,88,ROBBERY                               ,276.0,218,194,149,121,101,100
1490,88,RAPE                                  ,10.0,11,3,11,11,9,12
1491,88,MURDER & NON NEGL. MANSLAUGHTER                                ,4.0,6,2,8,2,1,1
1492,88,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13.0,14,6,3,9,4,1
1493,88,MISDEMEANOR DANGEROUS DRUGS  (1),516.0,363,314,261,242,216,81
1494,88,MISDEMEANOR DANGEROUS WEAPONS (5)               ,27.0,22,19,24,29,10,5
1495,88,ARSON                                 ,10.0,16,12,12,3,4,3
1496,88,PETIT LARCENY                         ,1351.0,827,813,705,647,670,648
1497,88,ASSAULT 3 AND RELATED OFFENSES        ,433.0,392,426,309,316,308,275
1498,88,INTOXICATED & IMPAIRED DRIVING              ,26.0,22,36,23,41,28,20
1499,88,MISDEMEANOR SEX CRIMES (4),47.0,40,18,35,30,36,47
1500,88,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,332.0,315,419,354,360,368,416
1501,88,ADMINISTRATIVE CODE (6)            ,2.0,5,3,4,4,2,8
1502,88,FRAUDS (3)                    ,31.0,48,35,28,32,19,15
1503,88,AGGRAVATED HARASSMENT 2               ,188.0,192,123,154,191,207,189
1504,88,OTHER MISDEMEANORS (8),541.0,327,463,295,352,246,176
1505,88,VEHICLE AND TRAFFIC LAWS              ,27.0,47,56,27,65,47,49
1506,88,OFFENSES AGAINST THE PERSON (7)      ,10.0,8,17,9,8,8,3
1507,88,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,63.0,74,67,41,62,47,50
1508,88,FELONY DANGEROUS WEAPONS (2)        ,26.0,34,32,42,34,37,26
1509,88,FELONY DANGEROUS DRUGS  (1),138.0,110,77,94,118,83,50
1510,88,UNAUTHORIZED USE OF A VEHICLE           ,12.0,8,7,8,6,5,7
1511,88,OTHER FELONIES (4),119.0,140,155,155,148,123,119
1512,88,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),73.0,49,48,56,42,15,25
1513,90,HARASSMENT 2                          ,645.0,648,718,762,911,1007,979
1514,90,OTHER VIOLATIONS (1),35.0,33,20,35,14,15,12
1515,90,OTHER FELONIES (4),181.0,204,219,228,210,221,202
1516,90,AGGRAVATED HARASSMENT 2               ,311.0,333,262,322,303,215,262
1517,90,FRAUDS (3)                    ,31.0,51,30,31,23,35,43
1518,90,ADMINISTRATIVE CODE (6)            ,3.0,10,3,0,6,2,4
1519,90,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),76.0,78,64,58,42,47,68
1520,90,OFFENSES AGAINST THE PERSON (7)      ,10.0,8,21,24,14,23,16
1521,90,UNAUTHORIZED USE OF A VEHICLE           ,8.0,13,11,21,30,31,24
1522,90,CRIMINAL TRESPASS,217.0,223,203,143,151,132,75
1523,90,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,682.0,681,712,729,651,670,619
1524,90,INTOXICATED & IMPAIRED DRIVING              ,70.0,93,62,66,65,79,75
1525,90,ASSAULT 3 AND RELATED OFFENSES        ,657.0,653,569,493,534,495,503
1526,90,PETIT LARCENY                         ,1211.0,1209,1342,1214,1200,1250,1184
1527,90,MISDEMEANOR DANGEROUS WEAPONS (5)               ,45.0,40,24,22,22,20,13
1528,90,MISDEMEANOR DANGEROUS DRUGS  (1),877.0,729,573,483,325,419,210
1529,90,MISDEMEANOR SEX CRIMES (4),76.0,51,53,57,56,60,61
1530,90,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,32.0,25,18,8,10,10,12
1531,90,OTHER MISDEMEANORS (8),489.0,571,651,782,821,456,240
1532,90,VEHICLE AND TRAFFIC LAWS              ,79.0,89,78,91,104,95,122
1533,90,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,106.0,100,96,129,145,145,101
1534,90,GRAND LARCENY OF MOTOR VEHICLE                                  ,125.0,142,160,149,114,124,90
1535,90,GRAND LARCENY                         ,601.0,667,652,642,706,695,720
1536,90,BURGLARY                              ,348.0,277,333,383,257,271,229
1537,90,FELONY ASSAULT                        ,239.0,257,240,180,228,258,237
1538,90,ROBBERY                               ,387.0,303,253,273,228,197,198
1539,90,ARSON                                 ,20.0,41,22,27,6,16,17
1540,90,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,56.0,82,93,110,136,164,147
1541,90,FELONY DANGEROUS WEAPONS (2)        ,33.0,56,45,40,45,35,82
1542,90,FELONY DANGEROUS DRUGS  (1),219.0,227,229,206,159,198,213
1543,90,FELONY SEX CRIMES (3),17.0,15,19,15,21,20,20
1544,90,RAPE                                  ,11.0,17,15,19,22,20,16
1545,94,OTHER VIOLATIONS (1),13.0,24,11,9,7,16,12
1546,94,HARASSMENT 2                          ,285.0,233,363,425,467,458,493
1547,94,FELONY POSSESSION STOLEN PROPERTY            ,2.0,0,5,4,4,5,6
1548,94,FELONY SEX CRIMES (3),8.0,7,5,4,7,6,7
1549,94,ARSON                                 ,9.0,10,5,3,8,2,9
1550,94,FELONY DANGEROUS DRUGS  (1),79.0,74,48,79,57,74,50
1551,94,FELONY DANGEROUS WEAPONS (2)        ,21.0,9,14,11,10,14,24
1552,94,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,96.0,135,134,69,97,96,132
1553,94,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,46.0,40,53,42,68,62,56
1554,94,OTHER MISDEMEANORS (8),186.0,212,309,267,308,178,111
1555,94,CRIMINAL TRESPASS,45.0,48,47,52,82,135,52
1556,94,FRAUDS (3)                    ,13.0,21,23,15,35,38,25
1557,94,ADMINISTRATIVE CODE (6)            ,6.0,6,5,4,5,4,0
1558,94,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),42.0,38,44,36,22,33,28
1559,94,OFFENSES AGAINST THE PERSON (7)      ,2.0,13,9,3,6,20,13
1560,94,UNAUTHORIZED USE OF A VEHICLE           ,6.0,11,10,8,15,10,8
1561,94,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,441.0,350,405,339,345,416,316
1562,94,VEHICLE AND TRAFFIC LAWS              ,33.0,38,42,54,45,66,48
1563,94,INTOXICATED & IMPAIRED DRIVING              ,108.0,143,167,54,29,44,42
1564,94,ASSAULT 3 AND RELATED OFFENSES        ,318.0,384,280,278,282,289,294
1565,94,PETIT LARCENY                         ,730.0,704,792,840,801,771,789
1566,94,MISDEMEANOR DANGEROUS WEAPONS (5)               ,25.0,24,20,7,15,9,4
1567,94,MISDEMEANOR DANGEROUS DRUGS  (1),194.0,208,126,141,143,162,82
1568,94,MISDEMEANOR SEX CRIMES (4),25.0,11,25,41,24,35,39
1569,94,AGGRAVATED HARASSMENT 2               ,145.0,140,133,120,148,172,213
1570,94,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,17.0,6,7,9,5,5,10
1571,94,MURDER & NON NEGL. MANSLAUGHTER                                ,0.0,1,1,2,1,2,1
1572,94,ROBBERY                               ,134.0,117,93,76,86,85,63
1573,94,FELONY ASSAULT                        ,89.0,115,94,97,87,87,115
1574,94,BURGLARY                              ,213.0,190,241,221,171,134,141
1575,94,GRAND LARCENY                         ,411.0,493,481,488,515,416,535
1576,94,GRAND LARCENY OF MOTOR VEHICLE                                  ,91.0,111,113,120,84,66,62
1577,100,OTHER MISDEMEANORS (8),118.0,153,283,309,252,232,150
1578,100,AGGRAVATED HARASSMENT 2               ,147.0,133,183,156,120,107,67
1579,100,ADMINISTRATIVE CODE (6)            ,5.0,9,3,15,3,11,5
1580,100,FELONY DANGEROUS WEAPONS (2)        ,24.0,28,22,44,71,93,62
1581,100,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),24.0,42,52,36,25,36,28
1582,100,HARASSMENT 2                          ,354.0,317,459,446,531,381,345
1583,100,FRAUDS (3)                    ,21.0,30,56,40,38,18,27
1584,100,OTHER VIOLATIONS (1),29.0,37,28,20,20,9,6
1585,100,FELONY POSSESSION STOLEN PROPERTY            ,2.0,1,3,2,5,8,6
1586,100,OTHER FELONIES (4),141.0,131,207,211,236,188,177
1587,100,OFFENSES AGAINST THE PERSON (7)      ,10.0,14,8,10,4,5,6
1588,100,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,103.0,65,56,51,103,50,71
1589,100,ARSON                                 ,5.0,5,4,5,1,2,1
1590,100,FELONY SEX CRIMES (3),6.0,4,4,5,6,6,9
1591,100,FELONY DANGEROUS DRUGS  (1),60.0,53,48,63,59,97,85
1592,100,UNAUTHORIZED USE OF A VEHICLE           ,4.0,5,11,16,13,5,9
1593,100,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,171.0,168,198,177,178,175,178
1594,100,GRAND LARCENY OF MOTOR VEHICLE                                  ,30.0,20,35,23,18,21,17
1595,100,CRIMINAL TRESPASS,88.0,51,61,48,33,32,29
1596,100,GRAND LARCENY                         ,185.0,173,187,194,232,157,161
1597,100,BURGLARY                              ,207.0,151,130,77,66,73,59
1598,100,FELONY ASSAULT                        ,133.0,147,136,128,121,143,121
1599,100,RAPE                                  ,4.0,3,7,10,5,9,5
1600,100,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,20.0,9,4,7,14,10,8
1601,100,MURDER & NON NEGL. MANSLAUGHTER                                ,2.0,3,1,3,0,1,2
1602,100,MISDEMEANOR DANGEROUS DRUGS  (1),212.0,156,175,159,62,62,35
1603,100,MISDEMEANOR DANGEROUS WEAPONS (5)               ,20.0,30,32,26,23,8,10
1604,100,PETIT LARCENY                         ,359.0,298,412,375,366,495,417
1605,100,ASSAULT 3 AND RELATED OFFENSES        ,287.0,326,332,231,289,269,250
1606,100,INTOXICATED & IMPAIRED DRIVING              ,29.0,37,35,20,24,42,44
1607,100,VEHICLE AND TRAFFIC LAWS              ,26.0,23,20,13,11,21,16
1608,100,MISDEMEANOR SEX CRIMES (4),31.0,10,24,20,40,17,27
1609,101,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,39.0,42,58,75,99,44,74
1610,101,FELONY POSSESSION STOLEN PROPERTY            ,6.0,5,4,10,16,4,11
1611,101,ARSON                                 ,13.0,14,14,10,21,12,15
1612,101,FELONY DANGEROUS DRUGS  (1),85.0,98,111,129,91,101,105
1613,101,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,53.0,64,81,98,154,176,147
1614,101,OTHER FELONIES (4),214.0,269,336,365,323,410,314
1615,101,GRAND LARCENY                         ,197.0,182,197,221,229,253,250
1616,101,BURGLARY                              ,237.0,227,152,151,141,95,98
1617,101,MURDER & NON NEGL. MANSLAUGHTER                                ,7.0,3,5,5,2,3,6
1618,101,RAPE                                  ,15.0,19,13,16,19,25,26
1619,101,FELONY SEX CRIMES (3),12.0,10,10,9,9,13,18
1620,101,HARASSMENT 2                          ,559.0,575,735,711,814,733,776
1621,101,INTOXICATED & IMPAIRED DRIVING              ,51.0,45,60,44,41,37,18
1622,101,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,13.0,19,6,10,7,10,7
1623,101,MISDEMEANOR SEX CRIMES (4),36.0,41,49,59,58,68,76
1624,101,MISDEMEANOR DANGEROUS DRUGS  (1),650.0,643,702,194,162,181,143
1625,101,MISDEMEANOR DANGEROUS WEAPONS (5)               ,57.0,100,80,54,32,27,56
1626,101,PETIT LARCENY                         ,482.0,547,520,476,507,521,584
1627,101,ASSAULT 3 AND RELATED OFFENSES        ,597.0,601,536,480,501,488,438
1628,101,ROBBERY                               ,143.0,148,145,169,154,127,151
1629,101,VEHICLE AND TRAFFIC LAWS              ,24.0,23,26,26,32,27,40
1630,101,GRAND LARCENY OF MOTOR VEHICLE                                  ,55.0,61,73,36,51,27,31
1631,101,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,428.0,460,391,363,338,282,303
1632,101,UNAUTHORIZED USE OF A VEHICLE           ,11.0,19,32,28,14,24,28
1633,101,OFFENSES AGAINST THE PERSON (7)      ,5.0,10,8,5,8,6,4
1634,101,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),47.0,89,105,56,43,41,44
1635,101,ADMINISTRATIVE CODE (6)            ,6.0,11,15,13,12,12,8
1636,101,FRAUDS (3)                    ,16.0,40,49,36,44,39,39
1637,101,AGGRAVATED HARASSMENT 2               ,250.0,243,250,233,264,236,220
1638,101,OTHER MISDEMEANORS (8),122.0,84,188,367,375,247,226
1639,101,CRIMINAL TRESPASS,220.0,159,170,72,85,57,107
1640,102,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,23.0,23,15,13,10,7,9
1641,102,OTHER VIOLATIONS (1),40.0,59,75,52,23,26,13
1642,102,MISDEMEANOR SEX CRIMES (4),50.0,48,56,58,48,65,58
1643,102,MISDEMEANOR DANGEROUS DRUGS  (1),367.0,356,168,229,378,629,294
1644,102,MISDEMEANOR DANGEROUS WEAPONS (5)               ,37.0,47,35,31,30,28,14
1645,102,PETIT LARCENY                         ,960.0,1002,1027,907,884,861,949
1646,102,ASSAULT 3 AND RELATED OFFENSES        ,787.0,763,722,629,591,488,590
1647,102,INTOXICATED & IMPAIRED DRIVING              ,157.0,218,167,100,114,68,50
1648,102,VEHICLE AND TRAFFIC LAWS              ,79.0,74,74,70,72,86,95
1649,102,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,642.0,705,759,635,628,559,553
1650,102,CRIMINAL TRESPASS,141.0,199,103,99,115,98,68
1651,102,UNAUTHORIZED USE OF A VEHICLE           ,24.0,25,31,25,42,29,45
1652,102,OFFENSES AGAINST THE PERSON (7)      ,5.0,15,22,9,15,8,4
1653,102,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),94.0,106,74,67,51,52,35
1654,102,ADMINISTRATIVE CODE (6)            ,11.0,19,17,24,8,10,13
1655,102,FRAUDS (3)                    ,18.0,25,26,23,29,28,32
1656,102,AGGRAVATED HARASSMENT 2               ,342.0,403,217,188,166,174,166
1657,102,OTHER MISDEMEANORS (8),100.0,103,133,241,193,193,153
1658,102,GRAND LARCENY                         ,443.0,490,496,401,358,306,285
1659,102,HARASSMENT 2                          ,796.0,870,911,879,902,880,973
1660,102,MURDER & NON NEGL. MANSLAUGHTER                                ,7.0,7,3,6,5,6,2
1661,102,GRAND LARCENY OF MOTOR VEHICLE                                  ,232.0,252,256,234,175,124,99
1662,102,ROBBERY                               ,326.0,311,234,238,173,141,101
1663,102,OTHER FELONIES (4),213.0,249,242,280,352,232,260
1664,102,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,68.0,89,73,126,125,101,152
1665,102,FELONY DANGEROUS WEAPONS (2)        ,89.0,114,32,38,38,20,18
1666,102,RAPE                                  ,29.0,24,15,17,21,19,24
1667,102,ARSON                                 ,13.0,13,10,12,15,13,8
1668,102,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,100.0,79,67,71,107,57,69
1669,102,FELONY POSSESSION STOLEN PROPERTY            ,5.0,6,6,6,7,3,4
1670,102,FELONY ASSAULT                        ,260.0,327,240,302,274,176,184
1671,102,FELONY SEX CRIMES (3),17.0,11,13,16,22,12,12
1672,103,MISDEMEANOR DANGEROUS DRUGS  (1),1328.0,1215,1268,1180,1045,697,382
1673,103,MISDEMEANOR DANGEROUS WEAPONS (5)               ,167.0,208,136,113,109,51,45
1674,103,PETIT LARCENY                         ,1014.0,1119,1175,1091,895,937,924
1675,103,ASSAULT 3 AND RELATED OFFENSES        ,984.0,1145,1034,818,730,706,711
1676,103,INTOXICATED & IMPAIRED DRIVING              ,46.0,70,68,78,66,76,45
1677,103,OFFENSES AGAINST THE PERSON (7)      ,19.0,10,16,10,7,8,17
1678,103,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,448.0,538,603,653,576,581,551
1679,103,CRIMINAL TRESPASS,179.0,203,243,196,137,63,67
1680,103,UNAUTHORIZED USE OF A VEHICLE           ,17.0,31,19,18,20,25,21
1681,103,MISDEMEANOR SEX CRIMES (4),73.0,53,57,79,60,65,64
1682,103,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),239.0,273,291,297,198,145,176
1683,103,ADMINISTRATIVE CODE (6)            ,29.0,25,39,29,7,28,21
1684,103,FRAUDS (3)                    ,107.0,99,118,104,81,33,30
1685,103,VEHICLE AND TRAFFIC LAWS              ,67.0,79,72,113,112,103,114
1686,103,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,55.0,101,41,30,12,9,9
1687,103,RAPE                                  ,34.0,37,20,28,29,30,31
1688,103,GRAND LARCENY OF MOTOR VEHICLE                                  ,175.0,172,144,110,98,80,79
1689,103,MURDER & NON NEGL. MANSLAUGHTER                                ,10.0,8,9,6,4,6,5
1690,103,OTHER FELONIES (4),245.0,295,288,315,278,232,218
1691,103,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,217.0,170,171,143,187,154,224
1692,103,FELONY DANGEROUS WEAPONS (2)        ,188.0,374,218,182,217,134,78
1693,103,FELONY DANGEROUS DRUGS  (1),332.0,385,300,325,282,245,236
1694,103,ARSON                                 ,24.0,17,19,21,16,9,11
1695,103,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,205.0,281,247,240,215,111,79
1696,103,FELONY POSSESSION STOLEN PROPERTY            ,11.0,15,20,16,13,12,19
1697,103,OTHER MISDEMEANORS (8),706.0,893,944,1299,1005,698,524
1698,103,ROBBERY                               ,438.0,438,392,384,387,355,346
1699,103,FELONY ASSAULT                        ,378.0,369,458,444,414,386,408
1700,103,BURGLARY                              ,310.0,300,281,251,202,165,152
1701,103,AGGRAVATED HARASSMENT 2               ,430.0,459,439,443,449,390,360
1702,103,OTHER VIOLATIONS (1),123.0,103,120,87,22,14,10
1703,103,HARASSMENT 2                          ,953.0,1102,1235,1156,1048,1020,980
1704,104,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,1821.0,799,803,710,676,757,604
1705,104,VEHICLE AND TRAFFIC LAWS              ,94.0,82,73,71,79,83,84
1706,104,INTOXICATED & IMPAIRED DRIVING              ,121.0,154,150,84,94,81,53
1707,104,ASSAULT 3 AND RELATED OFFENSES        ,795.0,701,740,467,518,487,457
1708,104,PETIT LARCENY                         ,1073.0,1178,1098,987,1031,1089,1140
1709,104,MISDEMEANOR DANGEROUS WEAPONS (5)               ,103.0,84,89,54,33,26,17
